Id,S1,C1,S2,C2,S3,C3,S4,C4,S5,C5,CLASS
468787,2,2,4,8,2,4,4,9,1,4,1
734409,2,13,1,11,1,1,2,12,1,2,0
953038,4,4,2,11,2,9,1,12,4,5,0
352003,1,8,4,11,3,13,3,6,4,6,1
65743,3,1,4,6,1,8,1,12,4,7,0
87824,3,1,1,11,4,11,1,10,3,7,1
678956,3,8,2,9,2,12,2,7,2,8,1
392268,2,5,4,12,3,2,3,8,3,7,0
552542,2,12,4,1,1,6,4,13,1,12,1
513127,4,8,1,12,4,7,3,6,3,3,0
317510,2,13,2,12,3,3,1,6,2,4,0
793937,3,1,4,1,4,3,2,1,4,9,3
580845,1,11,1,1,3,5,2,7,3,8,0
666877,3,10,3,1,2,5,3,7,3,12,0
704519,2,7,4,1,3,5,2,1,1,2,1
885946,1,5,4,7,2,9,3,6,3,10,0
72445,1,6,4,7,2,11,1,11,3,4,1
59695,2,4,2,1,3,11,3,13,3,4,1
840416,3,3,3,2,2,4,4,5,4,10,0
982931,1,10,1,1,4,9,3,4,4,2,0
680418,3,6,3,2,3,3,4,8,2,13,0
309851,3,11,3,2,1,12,1,8,1,3,0
838468,3,4,1,9,2,12,1,3,4,10,0
350387,1,7,4,7,3,2,1,2,4,10,2
358332,4,13,4,10,2,7,1,11,3,2,0
373093,4,4,1,4,2,13,4,3,3,3,2
106024,3,3,4,13,2,2,1,1,1,2,1
386001,3,7,4,3,3,11,3,1,3,2,0
380013,1,9,2,3,2,7,1,11,2,8,0
331817,4,1,2,11,1,9,4,4,2,13,0
984445,3,5,3,13,4,13,3,10,1,12,1
108173,4,12,1,9,4,7,3,11,4,1,0
321706,1,9,1,6,1,12,3,5,1,4,0
592220,1,10,4,11,4,12,1,1,1,11,1
430050,4,3,3,12,4,12,1,4,3,10,1
1016344,2,3,4,4,2,11,4,6,2,10,0
466659,2,10,1,13,4,8,3,5,1,9,0
921000,4,10,1,8,4,3,2,6,1,3,1
84469,3,9,4,8,2,3,2,6,1,10,0
655922,3,1,2,1,4,5,2,11,4,3,1
885477,3,6,1,11,1,10,3,13,3,9,0
301282,2,12,1,7,4,8,3,10,2,11,0
800597,1,2,4,11,4,4,4,1,4,7,0
38850,4,13,2,5,1,5,4,4,2,1,1
778170,4,6,1,7,2,1,2,7,1,13,1
1005730,2,7,3,2,3,11,4,11,3,7,2
185295,2,12,4,13,1,2,2,9,2,4,0
266570,4,7,4,8,4,5,4,13,3,9,0
1010483,3,11,3,8,2,2,3,5,3,1,0
735353,1,7,3,8,4,11,4,4,3,12,0
397581,2,9,1,6,4,3,2,2,2,3,1
390577,2,5,1,13,1,9,4,4,2,2,0
613546,1,7,4,3,1,1,2,1,1,13,1
805956,3,13,3,8,1,1,3,10,4,11,0
259370,1,8,1,13,1,9,2,5,4,12,0
907519,2,4,2,8,1,9,1,13,1,3,0
687858,4,11,2,11,3,8,4,12,4,1,1
4911,4,10,4,3,1,3,4,7,3,7,2
985113,3,1,2,9,3,6,1,7,3,3,0
31440,4,8,3,3,4,13,2,3,2,2,1
165885,3,4,2,3,3,6,4,9,4,7,0
433998,3,11,4,13,4,10,2,12,2,2,0
946237,1,1,3,4,1,11,2,12,4,6,0
274953,3,13,1,8,1,7,4,12,1,3,0
808802,1,10,4,11,2,1,4,6,4,4,0
242798,2,1,2,7,3,4,2,8,2,11,0
798118,1,5,4,13,4,9,3,11,1,4,0
616918,4,6,3,13,1,1,3,5,3,6,1
832333,1,2,3,1,4,11,3,12,3,2,1
856317,1,1,3,8,3,10,3,13,4,4,0
90130,2,1,4,11,3,12,1,12,3,3,1
717281,1,12,3,2,4,9,4,5,2,1,0
545915,3,6,2,7,4,4,3,5,3,12,0
944116,4,12,4,8,2,6,4,13,2,9,0
979654,3,4,1,2,2,3,3,6,1,11,0
43934,1,3,2,3,2,8,2,9,1,12,1
386480,1,8,1,1,4,4,1,7,1,2,0
44623,3,8,4,2,2,13,2,11,4,8,1
504368,1,1,1,4,4,11,1,13,2,1,1
473891,1,8,4,1,1,9,2,5,4,13,0
340443,4,4,1,7,4,2,4,1,3,6,0
369641,4,5,1,11,1,10,4,4,4,2,0
996801,2,9,3,10,3,8,3,3,2,2,0
1001327,3,9,1,2,4,3,3,12,3,4,0
457149,3,11,4,9,2,8,2,9,4,3,1
851241,2,7,2,3,4,1,3,8,1,2,0
903065,4,13,2,3,2,8,2,9,4,8,1
827239,1,4,1,5,4,4,3,5,1,6,2
471651,4,6,2,12,2,13,3,13,3,3,1
68604,2,8,2,2,3,11,3,6,3,8,1
371565,2,2,4,11,1,8,1,2,4,5,1
45446,3,7,2,11,2,3,4,4,2,4,1
707059,3,11,1,8,1,12,4,7,3,1,0
668929,2,1,2,12,2,10,1,11,4,8,0
501494,4,9,3,9,2,6,2,8,1,8,2
863069,1,7,2,8,1,3,1,13,1,2,0
134830,4,4,2,7,1,2,1,10,2,12,0
597633,3,2,3,1,4,11,3,6,4,8,0
826420,2,1,4,9,1,7,4,7,1,12,1
221763,4,6,1,3,4,2,2,1,1,2,1
96318,1,9,1,1,2,1,1,6,2,8,1
1023960,4,6,2,1,1,6,2,6,1,5,3
128391,4,1,1,1,1,5,4,3,3,11,1
475520,4,2,2,10,2,1,4,3,2,11,0
565742,4,1,4,5,4,4,3,10,2,1,1
928601,4,2,2,5,4,11,3,7,2,8,0
388159,2,10,1,10,4,8,2,8,2,2,2
13361,1,10,3,2,4,10,4,3,4,9,1
727777,2,12,1,11,1,12,4,12,3,11,6
670605,3,13,4,4,2,2,2,7,1,9,0
83408,1,9,3,9,3,2,4,12,3,6,1
516025,1,10,4,6,1,3,3,3,1,6,2
893964,2,13,4,9,4,4,3,9,3,7,1
372822,1,13,2,10,1,2,2,9,2,4,0
254513,2,3,1,7,1,12,2,7,1,10,1
820955,1,11,3,6,1,12,2,5,4,7,0
758390,3,12,1,9,2,10,3,11,4,10,1
451747,3,6,2,9,4,9,1,3,1,2,1
732983,3,8,4,9,4,12,1,3,4,1,0
993675,3,4,1,5,1,2,2,2,4,7,1
760008,3,5,2,10,1,1,2,6,3,2,0
635888,4,4,3,2,2,13,1,2,1,4,2
859580,3,12,2,12,4,2,3,10,3,2,2
257828,3,2,4,7,2,7,1,3,1,2,2
916805,4,7,4,13,1,11,4,12,3,1,0
314056,2,11,1,5,3,2,4,2,1,6,1
373224,3,8,4,10,4,5,1,9,1,10,1
495375,1,13,3,11,4,8,3,13,1,11,2
286499,1,10,1,11,1,7,4,6,4,10,1
852928,1,12,1,13,2,13,4,1,4,9,1
4819,3,8,4,5,4,9,4,2,2,3,0
731631,1,8,4,8,2,6,3,1,3,12,1
173075,1,3,2,9,1,6,3,3,1,9,2
518202,2,2,3,8,4,8,3,1,3,5,1
21910,2,5,3,12,1,8,2,3,3,10,0
689820,3,3,1,4,4,1,2,2,2,10,0
180266,4,13,2,11,1,9,2,7,2,2,0
4976,3,6,3,1,4,12,2,13,1,13,1
224830,3,13,4,13,1,8,3,12,4,6,1
1000345,4,5,3,3,2,11,3,11,1,6,1
452621,4,3,1,9,1,13,1,12,3,1,0
209753,3,8,3,10,1,12,3,2,1,7,0
999271,1,13,2,4,4,12,4,8,2,10,0
411712,4,3,4,5,2,7,2,3,2,10,1
131768,2,9,1,12,1,6,4,3,2,12,1
185783,2,1,4,5,2,7,4,3,2,4,0
606796,3,11,3,4,2,9,3,7,4,1,0
711554,1,2,2,7,3,4,1,6,3,9,0
410174,3,10,2,4,2,3,4,11,3,12,0
591279,4,4,2,8,1,7,2,11,3,9,0
946279,3,2,2,3,4,1,1,4,2,1,1
315424,3,4,2,8,1,1,2,3,1,8,1
677628,1,11,4,12,3,2,2,3,1,3,1
597799,4,13,3,3,4,6,2,5,4,7,0
565906,2,13,1,4,3,10,4,9,3,6,0
832266,2,11,2,8,1,3,4,2,2,10,0
167462,4,12,4,1,2,2,2,5,3,7,0
799165,4,7,2,6,2,13,4,13,1,8,1
859997,1,4,2,8,1,1,4,9,3,13,0
390145,3,13,2,5,3,10,1,7,1,4,0
776880,2,3,1,3,4,1,4,8,4,6,1
595733,4,11,4,4,2,8,1,12,1,9,0
105831,4,3,3,11,2,10,1,5,4,11,1
961975,3,4,2,1,3,10,1,1,2,7,1
875816,1,7,2,7,2,9,4,6,2,13,1
177621,2,13,2,7,1,9,1,5,1,8,0
986346,4,8,2,3,3,9,1,12,3,2,0
348406,4,4,1,2,1,6,3,7,1,1,0
954663,3,13,3,7,4,7,1,3,2,5,1
993762,4,4,4,8,4,11,3,4,2,2,1
471493,3,2,3,6,2,13,4,1,4,4,0
174938,1,11,3,4,1,2,2,5,3,12,0
517526,2,13,1,3,4,6,1,1,2,7,0
915113,4,13,2,8,1,9,3,8,1,10,1
548960,2,7,2,10,3,12,3,6,4,9,0
404132,2,13,1,3,2,6,3,13,4,1,1
193187,2,10,2,6,2,7,4,7,3,4,1
466938,2,10,1,3,2,9,3,10,2,11,1
440113,2,8,3,13,4,10,4,1,3,2,0
456479,1,3,1,2,4,3,1,1,2,7,1
916019,3,3,4,7,1,10,1,6,1,5,0
71962,3,2,4,3,2,11,4,8,1,9,0
478207,1,4,2,5,3,9,1,10,2,4,1
853278,3,5,1,11,3,4,3,9,3,10,0
289218,4,3,2,6,1,13,3,5,4,13,1
540323,1,9,4,8,1,3,4,4,4,5,0
391576,4,3,2,7,1,10,4,9,2,3,1
833218,3,11,3,6,3,3,4,2,3,8,0
838355,3,13,3,8,2,2,3,2,1,1,1
198697,4,12,1,11,1,4,2,7,3,3,0
654336,3,5,2,4,3,1,1,11,3,7,0
625511,2,2,1,2,4,13,3,9,1,4,1
933805,4,10,2,3,4,13,1,3,4,4,1
507176,1,3,3,11,4,12,4,4,3,2,0
9348,2,2,1,10,2,7,3,6,1,13,0
135656,2,1,3,5,3,9,1,11,2,10,0
368332,1,1,4,7,1,13,3,4,1,11,0
37922,4,5,3,1,2,11,3,2,3,7,0
751349,1,13,1,3,1,10,3,7,2,3,1
702736,2,1,2,10,3,1,3,11,1,11,2
860991,4,3,3,5,1,5,2,8,2,7,1
271708,4,8,2,12,3,12,2,4,3,1,1
378511,3,11,1,3,2,11,4,2,2,5,1
10867,4,4,1,6,4,10,4,5,1,3,0
323871,4,12,4,10,2,1,3,13,1,8,0
740742,1,10,4,6,4,9,2,7,1,11,0
97754,1,2,4,5,2,1,2,12,3,12,1
26180,2,1,3,6,3,7,1,12,3,5,0
571815,1,5,3,9,2,8,1,2,3,7,0
226797,2,3,2,12,1,13,3,6,4,4,0
692779,3,8,1,10,4,8,1,11,2,3,1
377433,2,7,4,9,1,4,4,1,2,1,1
75697,4,8,1,6,3,7,4,11,3,12,0
725539,1,12,3,5,4,11,1,3,1,7,0
471547,4,6,4,12,1,7,2,1,3,7,1
733355,4,5,1,11,4,11,1,3,3,12,1
403285,2,9,1,7,3,5,3,12,1,8,0
770039,2,5,1,5,2,2,4,4,2,1,1
568642,4,4,1,11,2,7,3,6,1,10,0
261783,2,2,3,8,2,3,1,3,3,3,3
525457,4,7,3,4,3,7,4,10,1,7,3
936723,3,11,3,3,3,4,4,6,2,5,0
918080,3,4,2,9,1,12,3,6,4,4,1
804338,3,5,4,12,3,13,3,3,1,4,0
310104,2,1,2,9,1,9,3,4,2,6,1
972809,2,7,1,8,1,3,2,6,4,11,0
762690,3,9,2,6,2,9,4,7,2,11,1
234815,2,5,1,12,3,11,3,9,4,13,0
47272,2,6,1,5,3,3,2,3,4,12,1
485191,1,12,4,5,2,5,1,13,4,6,1
230619,3,8,2,11,4,6,3,11,1,2,1
201163,2,5,3,7,4,6,3,13,2,2,0
586751,3,2,3,13,3,3,1,5,1,12,0
176913,3,11,4,9,4,7,1,5,3,8,0
600568,3,7,2,6,2,10,4,8,2,3,0
641158,4,1,2,13,2,9,1,2,1,7,0
558335,1,10,1,6,3,12,3,8,2,9,0
994867,3,2,4,4,2,2,3,4,2,5,2
1008054,4,3,2,9,2,1,1,12,2,2,0
43822,2,13,4,13,2,9,4,8,3,4,1
697452,3,9,3,8,1,4,1,11,3,5,0
390645,1,13,3,4,3,10,2,12,1,10,1
103479,4,10,2,9,3,12,1,8,1,11,4
942154,2,4,2,8,3,5,4,8,3,9,1
364857,4,6,1,4,4,7,3,5,4,11,0
477979,1,4,4,12,4,1,1,5,4,8,0
725771,2,11,2,4,3,7,1,2,1,13,0
42762,2,6,4,3,3,2,2,9,4,10,0
107632,1,13,4,5,1,9,1,4,3,10,0
162313,4,10,3,3,2,5,1,4,4,13,0
110689,1,13,4,2,4,10,3,7,4,12,0
350479,3,2,3,12,2,4,1,8,3,8,1
1016217,1,5,4,8,1,8,3,5,1,7,2
498815,3,10,2,12,2,9,2,6,4,9,1
229028,2,3,1,5,2,6,3,10,4,13,0
542681,4,5,1,3,4,3,1,2,4,6,1
986002,3,6,1,3,2,9,1,9,2,12,1
842742,3,3,2,4,3,12,4,13,4,2,0
668595,3,8,1,5,2,13,2,2,1,9,0
859583,1,4,3,5,4,2,2,1,3,2,1
880200,1,11,4,12,3,1,3,7,3,8,0
597731,1,11,1,4,2,12,2,1,1,8,0
491908,1,1,3,2,3,7,2,10,2,9,0
305367,4,1,2,6,4,2,1,10,2,11,0
139659,3,10,2,9,2,8,4,7,2,2,0
131800,3,9,3,4,2,13,3,5,3,2,0
705935,1,6,4,10,4,12,1,11,2,8,0
238642,4,7,4,10,1,7,1,13,1,10,2
993295,4,2,4,10,2,2,1,1,2,1,2
741813,3,8,3,6,1,8,2,13,2,12,1
441851,1,12,2,12,2,11,1,1,3,2,1
927108,1,12,2,13,1,8,2,7,4,13,1
832752,4,6,2,4,2,11,3,4,1,7,1
709963,3,8,2,12,2,5,3,11,1,5,1
991631,3,9,1,2,1,9,3,11,2,9,3
448382,4,9,2,7,3,9,3,12,1,2,1
688154,4,9,1,10,3,9,1,3,3,12,1
617248,4,8,2,7,1,1,2,12,1,6,0
254354,1,9,4,6,4,10,1,5,3,6,1
613098,3,2,4,1,1,7,2,1,4,4,1
17620,1,11,4,5,3,2,2,11,3,10,1
403901,2,1,4,3,3,4,3,13,1,10,0
550389,2,10,3,8,4,13,2,6,2,11,0
504523,4,7,1,5,4,11,3,3,3,8,0
944821,4,4,2,8,4,13,2,12,3,10,0
442470,1,13,2,12,4,5,3,10,3,2,0
162192,4,6,2,11,4,13,3,13,2,13,3
192554,3,2,3,10,4,3,1,10,4,11,1
31916,4,8,2,6,2,13,2,1,1,12,0
175367,2,8,1,2,4,6,3,1,2,10,0
34314,2,5,4,1,3,1,2,11,4,10,1
50307,3,7,4,12,2,12,4,9,1,2,1
290344,1,1,3,3,2,11,1,13,4,11,1
790172,1,12,1,11,4,8,3,4,2,1,0
963124,3,9,1,8,4,1,3,11,3,4,0
336717,1,4,1,9,2,9,4,7,3,7,2
1000472,4,1,4,10,1,3,3,4,1,7,0
923880,3,1,3,3,2,9,3,11,4,12,0
513643,4,7,1,12,2,8,3,2,3,6,0
155290,2,10,3,7,4,10,2,11,2,8,1
558510,3,5,1,1,1,13,4,1,2,3,1
994532,3,6,1,6,1,13,2,5,1,5,2
887454,1,5,1,11,3,13,4,3,1,13,1
2333,2,12,1,7,1,6,4,13,2,9,0
298382,4,7,1,13,1,3,4,11,3,2,0
294829,4,6,4,7,2,7,1,7,2,4,3
326886,2,5,3,11,2,10,3,2,3,9,0
80167,2,9,3,13,3,10,1,9,4,4,1
554680,4,11,3,11,2,4,4,10,3,3,1
324387,3,10,1,9,3,11,4,12,3,4,0
225541,3,2,3,10,4,4,2,3,3,9,0
743340,3,1,4,2,1,8,1,2,2,6,1
455713,3,3,4,7,1,13,2,6,1,4,0
122404,2,3,1,4,4,10,4,7,3,7,1
620099,2,12,3,5,4,4,3,3,1,10,0
383335,1,12,4,13,1,3,2,1,2,5,0
886276,3,12,3,6,2,5,4,7,4,6,1
825351,3,3,1,3,4,11,2,5,2,4,1
965901,2,6,3,13,3,1,2,9,2,10,0
591909,1,7,1,3,4,5,1,6,4,8,0
765433,1,7,1,8,1,13,1,12,3,5,0
914402,1,3,2,2,3,4,1,4,2,11,1
805606,3,3,4,8,2,7,2,4,3,4,1
470719,3,13,4,1,3,12,3,1,3,4,1
859091,1,5,2,9,1,11,3,2,2,5,1
574153,3,12,3,11,4,3,1,8,3,1,0
106338,1,12,3,4,4,6,1,11,3,9,0
497492,2,4,2,10,2,9,1,4,4,10,2
627,4,13,1,2,1,8,4,4,1,7,0
581460,2,4,3,4,2,10,4,11,2,12,1
579884,3,11,2,2,1,4,1,10,4,1,0
513723,4,11,2,6,3,1,1,2,3,12,0
131464,2,13,3,5,1,5,4,11,3,3,1
169784,4,4,2,8,1,7,3,2,3,12,0
293492,1,1,3,1,4,13,2,1,3,13,6
407300,1,12,3,2,4,12,2,7,1,8,1
205548,3,11,3,4,4,13,4,9,2,12,0
543880,4,7,3,4,2,12,3,8,4,10,0
492949,3,5,2,5,3,10,3,13,2,13,2
534004,2,13,4,6,2,5,1,5,3,2,1
368736,1,10,4,1,3,6,3,11,4,4,0
949158,3,8,3,2,2,8,1,4,3,5,1
260159,3,13,4,3,2,11,4,7,1,13,1
940207,4,6,3,12,1,12,4,12,3,9,3
842654,4,5,2,13,4,11,2,5,1,8,1
783177,1,12,2,7,4,5,2,8,2,13,0
524888,2,10,1,2,4,4,3,7,2,8,0
756741,3,7,2,6,4,6,1,1,1,9,1
811534,4,1,3,12,2,6,1,1,1,10,1
20579,2,7,3,9,4,8,1,6,4,7,1
49505,4,10,2,6,2,1,3,11,1,4,0
759275,1,2,1,6,2,11,4,1,3,8,0
665817,3,11,2,4,2,6,4,3,3,9,0
754261,2,2,2,10,1,12,4,6,4,7,0
944850,2,4,1,1,2,10,3,1,4,1,3
78935,3,5,3,13,4,4,1,1,2,6,0
610173,4,2,4,11,2,5,1,9,3,13,0
574832,2,7,2,4,2,10,4,7,1,9,1
83582,3,11,4,8,4,2,3,6,4,3,0
926358,2,7,3,12,3,4,1,13,2,6,0
664286,1,3,3,7,4,12,3,2,1,5,0
368315,1,13,2,4,3,9,3,6,4,2,0
835649,3,9,4,12,3,11,2,2,2,1,0
755296,2,11,2,13,2,8,1,1,1,5,0
526565,3,2,3,12,4,2,4,11,1,8,1
822755,1,3,1,2,2,1,3,7,4,9,0
219229,4,13,1,13,3,10,4,8,4,1,1
90479,3,2,1,5,4,4,4,1,4,11,0
494447,2,5,2,12,1,6,3,10,1,7,0
305864,3,13,1,6,3,9,3,3,4,10,0
54133,4,13,1,4,3,8,4,5,3,11,0
358982,2,12,2,2,3,12,1,8,2,5,1
590586,2,11,4,8,1,11,2,9,3,7,1
789896,1,8,4,11,4,8,3,6,4,12,1
743675,1,8,3,5,3,4,4,9,4,4,1
193588,2,13,2,6,3,9,3,3,3,4,0
221440,4,5,1,1,1,3,2,9,2,10,0
563997,1,1,3,10,2,11,2,12,4,12,1
336025,1,1,1,13,2,9,3,1,4,1,3
857525,3,10,1,12,1,2,3,6,1,10,1
392414,4,13,2,12,2,7,1,7,1,5,1
681787,3,1,4,7,3,3,4,8,2,9,0
771636,2,6,3,3,2,10,1,10,4,7,1
847005,4,8,4,12,1,12,4,4,4,5,1
520134,1,13,2,1,1,5,3,12,4,9,0
625767,1,13,3,9,1,11,3,10,3,5,0
188905,1,3,1,11,3,6,2,6,3,2,1
856034,2,5,2,3,3,8,3,9,4,10,0
335418,3,13,3,7,4,12,4,10,3,2,0
308590,2,8,3,13,4,9,2,12,3,5,0
604621,2,8,2,10,2,5,3,5,2,13,1
23478,2,3,2,7,4,2,2,13,3,5,0
903989,4,7,4,11,3,5,4,5,2,11,2
943083,4,7,3,11,1,4,4,11,2,5,1
869524,4,6,3,6,4,5,4,10,3,11,1
971790,4,5,1,11,1,13,2,5,3,13,2
179018,4,12,4,8,3,8,1,11,4,4,1
305313,1,10,2,6,4,2,4,13,3,7,0
333611,3,6,2,13,2,10,2,3,1,11,0
657537,3,1,3,5,2,3,2,5,2,1,2
148058,2,9,4,4,3,10,2,5,2,12,0
489310,1,4,3,7,3,3,2,7,2,3,2
688308,4,7,4,13,3,1,2,5,3,13,1
707754,3,6,4,11,2,2,2,4,1,7,0
50383,4,6,2,11,2,2,1,9,4,13,0
172451,2,10,4,7,3,11,1,11,2,9,1
199253,1,8,4,1,4,10,1,7,3,7,1
968370,2,1,3,2,4,10,3,4,4,12,0
346328,3,11,3,12,3,10,3,2,2,7,0
304433,1,6,1,1,2,10,2,4,2,2,0
642726,1,7,2,6,2,4,3,2,1,4,1
767627,3,6,2,6,4,5,4,10,3,3,1
556491,4,12,3,7,2,3,4,2,4,13,0
856664,1,11,2,13,3,4,3,7,3,2,0
193281,3,5,3,6,1,7,4,2,3,11,0
83846,4,3,1,6,4,8,1,12,1,7,0
117548,1,3,2,9,2,1,1,4,4,6,0
703398,4,3,2,3,1,10,3,5,4,5,2
554109,2,11,3,12,2,7,2,6,3,5,0
235209,1,6,2,9,1,1,3,2,2,1,1
896220,3,11,2,12,4,7,4,10,1,11,1
453415,3,7,3,13,3,1,1,6,1,2,0
963668,1,10,2,5,4,12,2,12,3,5,2
862407,4,10,2,9,4,12,4,5,2,8,0
791539,4,13,2,6,1,9,3,13,1,7,1
44538,2,11,1,6,3,4,3,9,3,10,0
651618,3,9,1,6,2,9,1,2,4,4,1
537748,1,8,3,4,1,9,4,10,2,4,1
965500,4,9,3,1,3,2,4,11,1,8,0
571324,2,11,2,4,2,10,1,4,3,13,1
778213,2,5,3,2,1,1,3,6,3,10,0
491805,1,8,1,3,3,4,1,2,4,5,0
844690,1,1,1,2,4,7,2,9,4,2,1
254620,1,10,2,5,2,1,4,3,3,8,0
187706,2,7,3,3,2,4,4,8,3,7,1
982016,4,3,4,7,2,12,2,4,1,8,0
1014345,1,11,2,5,1,2,1,12,4,7,0
870163,2,12,3,2,3,6,1,12,4,13,1
211276,1,11,1,10,1,12,4,4,1,3,0
579169,4,1,1,7,3,8,1,10,2,3,0
551017,2,8,4,3,1,1,3,12,2,1,1
696005,3,5,2,13,3,7,3,12,4,9,0
601834,2,2,1,2,3,6,2,11,1,5,1
1014570,1,1,4,10,4,9,2,5,2,7,0
708761,2,3,1,13,3,8,2,1,1,4,0
10825,4,8,1,10,4,4,4,10,2,6,1
859369,2,10,4,12,1,10,4,2,1,3,1
333154,1,4,2,7,1,8,3,9,3,13,0
819066,1,3,1,1,4,8,3,5,1,4,0
954560,2,1,4,5,4,13,4,2,1,8,0
124463,3,7,2,3,1,11,3,1,3,11,1
915805,3,9,3,6,1,8,1,12,3,12,1
76415,3,11,3,4,4,2,3,1,1,12,0
308784,1,6,4,5,3,11,1,8,2,2,0
50183,3,5,4,8,2,7,3,9,1,8,1
495551,1,12,4,6,4,2,1,13,2,2,1
489184,4,3,1,13,4,13,4,9,4,10,1
85678,4,5,2,5,2,3,2,8,3,11,1
859417,1,13,1,5,4,13,3,8,3,13,3
572301,4,8,2,4,3,1,3,3,1,2,0
84319,2,12,2,1,3,3,4,8,2,9,0
145979,4,9,4,12,4,4,2,13,3,4,1
572110,3,2,1,1,4,2,4,6,4,1,2
173845,1,10,4,12,3,6,3,12,3,8,1
487937,4,4,2,13,3,10,1,3,4,11,0
449001,1,10,4,7,3,11,2,6,3,7,1
41983,4,1,2,7,4,9,3,10,4,11,0
751390,1,9,4,10,1,10,4,4,4,13,1
919925,3,13,2,10,2,11,3,10,1,5,1
994610,3,3,1,8,3,4,4,5,3,6,0
27882,3,13,3,1,1,12,3,2,1,1,1
610008,1,13,2,13,2,12,1,1,2,6,1
839062,1,6,3,13,4,7,3,4,1,3,0
587088,2,11,3,4,3,12,4,13,3,9,0
106368,1,3,2,7,1,4,3,12,2,11,0
45403,4,4,1,6,2,9,3,10,3,3,0
927938,2,13,1,7,3,8,2,7,2,12,1
893299,3,13,2,3,4,3,3,5,2,9,1
933855,2,1,1,4,1,6,1,2,4,11,0
368983,3,5,4,11,4,7,4,6,2,1,0
593697,4,4,1,11,4,3,2,3,3,5,1
710782,1,3,3,6,1,1,3,10,1,6,1
956128,2,6,3,11,4,5,3,4,3,5,1
113278,1,7,2,6,2,11,3,3,1,10,0
511486,2,6,2,8,4,10,1,8,2,3,1
74511,1,4,3,4,2,11,4,5,3,7,1
698974,4,5,1,7,4,10,2,3,1,6,0
489087,2,9,1,12,1,13,3,5,4,10,0
414975,4,9,4,7,2,8,4,4,4,11,0
842780,4,5,4,9,2,12,3,11,1,13,0
427613,1,10,2,13,4,5,4,10,1,9,1
422674,2,12,1,6,1,11,4,9,2,8,0
53358,2,12,1,5,2,6,3,13,4,8,0
964130,3,2,2,12,4,9,2,11,3,1,0
727901,4,7,1,1,2,9,4,9,1,13,1
595121,4,6,2,11,3,6,2,2,1,5,1
197414,1,11,3,10,3,9,4,12,1,7,0
916524,3,11,1,1,1,10,2,5,3,13,0
911166,1,12,1,1,4,5,3,12,3,8,1
451367,1,2,4,3,3,2,3,4,2,3,2
892744,1,8,4,13,2,5,3,4,3,12,0
316176,3,6,3,3,4,11,1,10,1,12,0
954504,3,2,1,4,2,2,1,9,4,3,1
197885,2,5,4,11,4,5,2,3,4,2,1
204903,4,3,1,12,4,6,2,4,2,10,0
717257,3,10,2,4,4,6,3,4,3,3,1
106743,1,2,4,10,2,13,3,1,3,3,0
779474,2,13,3,2,3,5,1,13,4,2,2
34158,3,1,3,6,3,12,2,7,2,5,0
554734,1,7,1,5,3,3,2,8,2,4,0
390195,4,4,1,2,4,11,4,9,1,3,0
522097,3,8,3,6,2,6,4,2,2,10,1
694444,3,2,4,2,2,2,3,10,1,8,3
57014,1,8,3,2,2,11,3,7,2,4,0
45526,1,12,1,4,2,2,4,5,2,9,0
875243,3,6,2,2,3,12,3,8,1,10,0
966949,3,9,1,10,4,1,2,11,3,4,0
68725,4,6,3,8,3,6,2,7,2,2,1
786867,3,6,1,5,4,8,1,8,4,7,1
148872,3,1,1,4,2,12,4,4,2,11,1
345406,4,12,4,9,2,5,1,8,1,4,0
414691,2,8,1,3,2,7,2,2,1,7,1
866033,4,9,3,7,2,7,4,13,1,13,2
469578,3,6,4,9,1,7,1,4,3,4,1
92949,3,1,3,3,4,4,4,2,1,5,4
195826,1,9,1,5,3,7,4,12,1,8,0
609137,4,1,2,13,2,10,3,4,1,3,0
229123,1,3,2,1,3,7,4,6,3,8,0
701604,2,10,1,2,1,6,2,6,4,5,1
644380,3,5,3,8,1,1,2,9,4,3,0
975771,3,12,4,7,1,8,4,5,3,7,1
421304,1,11,4,4,3,10,2,11,1,13,1
51716,1,1,1,12,2,11,4,4,4,10,0
284350,3,9,1,9,4,9,3,1,4,7,3
176721,4,5,2,4,3,5,4,9,1,5,3
665736,4,8,4,12,3,13,1,11,2,7,0
121207,2,3,4,7,2,8,1,3,4,9,1
174221,3,5,3,7,2,7,2,10,3,10,2
958322,2,12,3,13,2,4,1,5,3,12,1
738904,2,7,4,9,3,3,1,2,2,9,1
415106,3,11,2,11,3,10,1,9,2,9,2
288899,3,7,1,10,2,8,3,10,4,7,2
114854,3,9,4,1,4,6,2,6,1,4,1
1020969,4,7,2,11,1,3,3,5,2,7,1
462959,1,5,1,10,1,12,1,11,1,8,5
999213,4,9,1,4,4,4,2,4,3,11,3
756445,2,3,1,11,3,1,2,5,1,6,0
867350,1,2,2,1,1,1,1,3,2,7,1
338838,3,2,2,6,4,4,3,7,1,13,0
37868,1,8,1,4,1,5,3,1,1,12,0
826711,1,6,4,12,4,10,3,10,2,6,2
385829,1,11,3,8,4,4,2,7,2,12,0
350068,4,5,2,5,4,2,2,6,1,4,1
8009,3,9,2,7,3,1,3,10,3,7,1
526266,4,7,1,2,4,3,4,13,3,7,1
116112,2,11,1,13,3,8,1,4,3,5,0
966397,2,4,1,6,3,9,2,3,4,12,0
667579,4,8,2,11,3,9,4,10,2,5,0
